DATE_TIME,TOTAL_YIELD
17-06-2020 7.15,7419613.571
17-06-2020 7.15,6764864.429
17-06-2020 7.15,7335939.286
17-06-2020 7.15,6518459.429
17-06-2020 7.15,6533601.286
17-06-2020 7.15,7420363
17-06-2020 7.15,6420426.571
17-06-2020 7.15,7409535.857
17-06-2020 7.15,7351004.857
17-06-2020 7.15,7255848.125
17-06-2020 7.15,7281093.714
17-06-2020 7.15,7022774.857
17-06-2020 7.15,7245441.857
17-06-2020 7.15,6577608.143
17-06-2020 7.15,7357419
17-06-2020 7.30,6479912.375
17-06-2020 7.30,6427657.143
17-06-2020 7.30,7231500.875
17-06-2020 7.30,7841083.143
17-06-2020 7.30,7402718.286
17-06-2020 7.30,7450321.429
17-06-2020 7.30,7267704.125
17-06-2020 7.30,7419675.429
17-06-2020 7.30,6764931.75
17-06-2020 7.30,7336001.714
17-06-2020 7.30,6518524.571
17-06-2020 7.30,6533663.125
17-06-2020 7.30,7420431
17-06-2020 7.30,6420493
17-06-2020 7.30,7409598.714
17-06-2020 7.30,7351074.125
17-06-2020 7.30,7255913.571
17-06-2020 7.30,7281157
17-06-2020 7.30,7022836.429
17-06-2020 7.30,7245504
17-06-2020 7.30,6577674.125
17-06-2020 7.30,7357487
17-06-2020 7.45,6479996.143
17-06-2020 7.45,6427750.625
17-06-2020 7.45,7231594.857
17-06-2020 7.45,7841175.5
17-06-2020 7.45,7402808.125
17-06-2020 7.45,7450415.375
17-06-2020 7.45,7267796.571
17-06-2020 7.45,7419765.5
17-06-2020 7.45,6765022.571
17-06-2020 7.45,7336089.5
17-06-2020 7.45,6518619
17-06-2020 7.45,6533746.714
17-06-2020 7.45,7420519.857
17-06-2020 7.45,6420580.143
17-06-2020 7.45,7409685.375
17-06-2020 7.45,7351162.429
17-06-2020 7.45,7256003.875
17-06-2020 7.45,7281245.25
17-06-2020 7.45,7022923
17-06-2020 7.45,7245590.5
17-06-2020 7.45,6577763.143
17-06-2020 7.45,7357577.143
17-06-2020 8.00,6480075.143
17-06-2020 8.00,6427843.429
17-06-2020 8.00,7231682
17-06-2020 8.00,7841266.286
17-06-2020 8.00,7402898
17-06-2020 8.00,7450509.286
17-06-2020 8.00,7267883.857
17-06-2020 8.00,7419855
17-06-2020 8.00,6765108.286
17-06-2020 8.00,7336177.571
17-06-2020 8.00,6518715.286
17-06-2020 8.00,6533824.857
17-06-2020 8.00,7420607.5
17-06-2020 8.00,6420661.286
17-06-2020 8.00,7409771.571
17-06-2020 8.00,7351243.857
17-06-2020 8.00,7256091.857
17-06-2020 8.00,7281334
17-06-2020 8.00,7023013.571
17-06-2020 8.00,7245680.143
17-06-2020 8.00,6577849.125
17-06-2020 8.00,7357658.714
17-06-2020 8.15,6480157.75
17-06-2020 8.15,6427932.125
17-06-2020 8.15,7231770.875
17-06-2020 8.15,7841353
17-06-2020 8.15,7402986.5
17-06-2020 8.15,7450598.125
17-06-2020 8.15,7267975.375
17-06-2020 8.15,7419941.25
17-06-2020 8.15,6765196.5
17-06-2020 8.15,7336263.125
17-06-2020 8.15,6518807.125
17-06-2020 8.15,6533905.75
17-06-2020 8.15,7420694.571
17-06-2020 8.15,6420746.625
17-06-2020 8.15,7409856.375
17-06-2020 8.15,7351329
17-06-2020 8.15,7256178.5
17-06-2020 8.15,7281419.75
17-06-2020 8.15,7023101.5
17-06-2020 8.15,7245768
17-06-2020 8.15,6577933.143
17-06-2020 8.15,7357744.75
17-06-2020 8.30,6480252.143
17-06-2020 8.30,6428037.143
17-06-2020 8.30,7231874
17-06-2020 8.30,7841452.429
17-06-2020 8.30,7403088
17-06-2020 8.30,7450700.286
17-06-2020 8.30,7268076.857
17-06-2020 8.30,7420040.429
17-06-2020 8.30,6765297.143
17-06-2020 8.30,7336360.857
17-06-2020 8.30,6518910.857
17-06-2020 8.30,6533998.429
17-06-2020 8.30,7420787.429
17-06-2020 8.30,6420846.571
17-06-2020 8.30,7409956.286
17-06-2020 8.30,7351427.286
17-06-2020 8.30,7256277.429
17-06-2020 8.30,7281518.143
17-06-2020 8.30,7023201.143
17-06-2020 8.30,7245867.857
17-06-2020 8.30,6578023.286
17-06-2020 8.30,7357844
17-06-2020 8.45,6480342.125
17-06-2020 8.45,6428134.375
17-06-2020 8.45,7231973.375
17-06-2020 8.45,7841546.875
17-06-2020 8.45,7403183.75
17-06-2020 8.45,7450796.625
17-06-2020 8.45,7268173.5
17-06-2020 8.45,7420134.875
17-06-2020 8.45,6765392.625
17-06-2020 8.45,7336455.75
17-06-2020 8.45,6519009.125
17-06-2020 8.45,6534086.5
17-06-2020 8.45,7420883
17-06-2020 8.45,6420940.75
17-06-2020 8.45,7410050.75
17-06-2020 8.45,7351521.75
17-06-2020 8.45,7256372.125
17-06-2020 8.45,7281612.75
17-06-2020 8.45,7023295.625
17-06-2020 8.45,7245961.125
17-06-2020 8.45,6578116.125
17-06-2020 8.45,7357938.25
17-06-2020 9.00,6480448.714
17-06-2020 9.00,6428246.714
17-06-2020 9.00,7232084.714
17-06-2020 9.00,7841656.286
17-06-2020 9.00,7403297.143
17-06-2020 9.00,7450909.286
17-06-2020 9.00,7268283
17-06-2020 9.00,7420245.714
17-06-2020 9.00,6765504.429
17-06-2020 9.00,7336567.857
17-06-2020 9.00,6519122.286
17-06-2020 9.00,6534189
17-06-2020 9.00,7420997.143
17-06-2020 9.00,6421050.143
17-06-2020 9.00,7410161
17-06-2020 9.00,7351631.571
17-06-2020 9.00,7256483.857
17-06-2020 9.00,7281722.857
17-06-2020 9.00,7023407.143
17-06-2020 9.00,7246070.714
17-06-2020 9.00,6578223
17-06-2020 9.00,7358048.571
17-06-2020 9.15,6480568.5
17-06-2020 9.15,6428378.25
17-06-2020 9.15,7232216.75
17-06-2020 9.15,7841784
17-06-2020 9.15,7403426.5
17-06-2020 9.15,7451040.5
17-06-2020 9.15,7268413.625
17-06-2020 9.15,7420372.75
17-06-2020 9.15,6765633.125
17-06-2020 9.15,7336694.75
17-06-2020 9.15,6519255.75
17-06-2020 9.15,6534311.75
17-06-2020 9.15,7421125.25
17-06-2020 9.15,6421174.5
17-06-2020 9.15,7410287.875
17-06-2020 9.15,7351758.625
17-06-2020 9.15,7256610.875
17-06-2020 9.15,7281850.375
17-06-2020 9.15,7023534.625
17-06-2020 9.15,7246196.25
17-06-2020 9.15,6578347.25
17-06-2020 9.15,7358176
17-06-2020 9.30,6480708.143
17-06-2020 9.30,6428539.714
17-06-2020 9.30,7232376.857
17-06-2020 9.30,7841940.286
17-06-2020 9.30,7403588
17-06-2020 9.30,7451198.286
17-06-2020 9.30,7268569.714
17-06-2020 9.30,7420525.714
17-06-2020 9.30,6765785.143
17-06-2020 9.30,7336849.286
17-06-2020 9.30,6519418
17-06-2020 9.30,6534451.571
17-06-2020 9.30,7421282
17-06-2020 9.30,6421323.286
17-06-2020 9.30,7410446.857
17-06-2020 9.30,7351922.429
17-06-2020 9.30,7256765.143
17-06-2020 9.30,7282008.143
17-06-2020 9.30,7023686
17-06-2020 9.30,7246346.429
17-06-2020 9.30,6578499.714
17-06-2020 9.30,7358331.571
17-06-2020 9.45,6480842.25
17-06-2020 9.45,6428687.75
17-06-2020 9.45,7232524
17-06-2020 9.45,7842085.875
17-06-2020 9.45,7403737.875
17-06-2020 9.45,7451347.875
17-06-2020 9.45,7268714.875
17-06-2020 9.45,7420674.625
17-06-2020 9.45,6765932.125
17-06-2020 9.45,7336993.75
17-06-2020 9.45,6519568
17-06-2020 9.45,6534584.625
17-06-2020 9.45,7421431.25
17-06-2020 9.45,6421466.375
17-06-2020 9.45,7410595.125
17-06-2020 9.45,7352070.875
17-06-2020 9.45,7256917.75
17-06-2020 9.45,7282158.375
17-06-2020 9.45,7023833.75
17-06-2020 9.45,7246493.375
17-06-2020 9.45,6578645.125
17-06-2020 9.45,7358481
17-06-2020 10.00,6480978.857
17-06-2020 10.00,6428838.857
17-06-2020 10.00,7232675.429
17-06-2020 10.00,7842232.429
17-06-2020 10.00,7403888.143
17-06-2020 10.00,7451498.143
17-06-2020 10.00,7268863.857
17-06-2020 10.00,7420823.857
17-06-2020 10.00,6766084.286
17-06-2020 10.00,7337141.571
17-06-2020 10.00,6519725.429
17-06-2020 10.00,6534720.286
17-06-2020 10.00,7421580.571
17-06-2020 10.00,6421610.571
17-06-2020 10.00,7410743.714
17-06-2020 10.00,7352220.429
17-06-2020 10.00,7257066.857
17-06-2020 10.00,7282313.857
17-06-2020 10.00,7023981
17-06-2020 10.00,7246639.143
17-06-2020 10.00,6578793.286
17-06-2020 10.00,7358634
17-06-2020 10.15,6481127.375
17-06-2020 10.15,6429002.875
17-06-2020 10.15,7232839.25
17-06-2020 10.15,7842391.375
17-06-2020 10.15,7404053.125
17-06-2020 10.15,7451660.875
17-06-2020 10.15,7269025.375
17-06-2020 10.15,7420983.75
17-06-2020 10.15,6766245.125
17-06-2020 10.15,7337300.25
17-06-2020 10.15,6519891.5
17-06-2020 10.15,6534867.75
17-06-2020 10.15,7421742.5
17-06-2020 10.15,6421767.25
17-06-2020 10.15,7410904.75
17-06-2020 10.15,7352381.625
17-06-2020 10.15,7257228.125
17-06-2020 10.15,7282476.25
17-06-2020 10.15,7024148.125
17-06-2020 10.15,7246805.25
17-06-2020 10.15,6578952.625
17-06-2020 10.15,7358796.25
17-06-2020 10.30,6481286.714
17-06-2020 10.30,6429178.714
17-06-2020 10.30,7233011.714
17-06-2020 10.30,7842559.429
17-06-2020 10.30,7404227.714
17-06-2020 10.30,7451833.714
17-06-2020 10.30,7269199.714
17-06-2020 10.30,7421152.714
17-06-2020 10.30,6766416
17-06-2020 10.30,7337468
17-06-2020 10.30,6520066.286
17-06-2020 10.30,6535024
17-06-2020 10.30,7421913.429
17-06-2020 10.30,6421933.571
17-06-2020 10.30,7411073.714
17-06-2020 10.30,7352550.857
17-06-2020 10.30,7257398.571
17-06-2020 10.30,7282648.286
17-06-2020 10.30,7024320.429
17-06-2020 10.30,7246977.286
17-06-2020 10.30,6579117.714
17-06-2020 10.30,7358967.571
17-06-2020 10.45,6481455.75
17-06-2020 10.45,6429362.375
17-06-2020 10.45,7233193.25
17-06-2020 10.45,7842726.714
17-06-2020 10.45,7404412.5
17-06-2020 10.45,7452005.286
17-06-2020 10.45,7269379.375
17-06-2020 10.45,7421331.75
17-06-2020 10.45,6766598.125
17-06-2020 10.45,7337646.375
17-06-2020 10.45,6520249.375
17-06-2020 10.45,6535190.375
17-06-2020 10.45,7422094.875
17-06-2020 10.45,6422111.375
17-06-2020 10.45,7411254.75
17-06-2020 10.45,7352730.5
17-06-2020 10.45,7257579.125
17-06-2020 10.45,7282829.875
17-06-2020 10.45,7024502
17-06-2020 10.45,7247157.75
17-06-2020 10.45,6579293.375
17-06-2020 10.45,7359148.5
17-06-2020 11.00,6481585.857
17-06-2020 11.00,6429498.714
17-06-2020 11.00,7233333.143
17-06-2020 11.00,7842862.875
17-06-2020 11.00,7404550.143
17-06-2020 11.00,7452146.125
17-06-2020 11.00,7269514.857
17-06-2020 11.00,7421466.571
17-06-2020 11.00,6766736.143
17-06-2020 11.00,7337783.714
17-06-2020 11.00,6520387.143
17-06-2020 11.00,6535317.714
17-06-2020 11.00,7422229.857
17-06-2020 11.00,6422249.857
17-06-2020 11.00,7411390.429
17-06-2020 11.00,7352862.857
17-06-2020 11.00,7257713.571
17-06-2020 11.00,7282963.143
17-06-2020 11.00,7024638.571
17-06-2020 11.00,7247293
17-06-2020 11.00,6579423.571
17-06-2020 11.00,7359282.429
17-06-2020 11.15,6481783.75
17-06-2020 11.15,6429693.143
17-06-2020 11.15,7233542.25
17-06-2020 11.15,7843061.571
17-06-2020 11.15,7404744.286
17-06-2020 11.15,7452350
17-06-2020 11.15,7269718.125
17-06-2020 11.15,7421659.286
17-06-2020 11.15,6766943.625
17-06-2020 11.15,7337976.857
17-06-2020 11.15,6520584
17-06-2020 11.15,6535507.25
17-06-2020 11.15,7422437.25
17-06-2020 11.15,6422450.75
17-06-2020 11.15,7411594.875
17-06-2020 11.15,7353068
17-06-2020 11.15,7257904.857
17-06-2020 11.15,7283167.25
17-06-2020 11.15,7024843.25
17-06-2020 11.15,7247494
17-06-2020 11.15,6579624.625
17-06-2020 11.15,7359486
17-06-2020 11.30,6481960.857
17-06-2020 11.30,6429886.25
17-06-2020 11.30,7233736.143
17-06-2020 11.30,7843254
17-06-2020 11.30,7404939.375
17-06-2020 11.30,7452547.375
17-06-2020 11.30,7269908.429
17-06-2020 11.30,7421847.875
17-06-2020 11.30,6767133.714
17-06-2020 11.30,7338164.375
17-06-2020 11.30,6520780.125
17-06-2020 11.30,6535684.571
17-06-2020 11.30,7422632.857
17-06-2020 11.30,6422636
17-06-2020 11.30,7411785.571
17-06-2020 11.30,7353258.857
17-06-2020 11.30,7258095
17-06-2020 11.30,7283359
17-06-2020 11.30,7025033
17-06-2020 11.30,7247681.286
17-06-2020 11.30,6579810.286
17-06-2020 11.30,7359676.429
17-06-2020 11.45,6482164
17-06-2020 11.45,6430113.857
17-06-2020 11.45,7233970.625
17-06-2020 11.45,7843473.714
17-06-2020 11.45,7405167
17-06-2020 11.45,7452770.857
17-06-2020 11.45,7270134.75
17-06-2020 11.45,7422071.857
17-06-2020 11.45,6767355.875
17-06-2020 11.45,7338386
17-06-2020 11.45,6521009.286
17-06-2020 11.45,6535891.375
17-06-2020 11.45,7422864.75
17-06-2020 11.45,6422856.5
17-06-2020 11.45,7411998.714
17-06-2020 11.45,7353500.625
17-06-2020 11.45,7258316
17-06-2020 11.45,7283569.429
17-06-2020 11.45,7025237
17-06-2020 11.45,7247880.143
17-06-2020 11.45,6580036.625
17-06-2020 11.45,7359904.375
17-06-2020 12.00,6482430
17-06-2020 12.00,6430409.125
17-06-2020 12.00,7234261.143
17-06-2020 12.00,7843760.625
17-06-2020 12.00,7405477.125
17-06-2020 12.00,7453062.25
17-06-2020 12.00,7270415.857
17-06-2020 12.00,7422374.125
17-06-2020 12.00,6767645.429
17-06-2020 12.00,7338678.75
17-06-2020 12.00,6521316.25
17-06-2020 12.00,6536155.143
17-06-2020 12.00,7423168.286
17-06-2020 12.00,6423143.429
17-06-2020 12.00,7412307
17-06-2020 12.00,7353798.857
17-06-2020 12.00,7258624.75
17-06-2020 12.00,7283880.75
17-06-2020 12.00,7025538.75
17-06-2020 12.00,7248180.5
17-06-2020 12.00,6580332.143
17-06-2020 12.00,7360215
17-06-2020 12.15,6482715.375
17-06-2020 12.15,6430714.571
17-06-2020 12.15,7234567.5
17-06-2020 12.15,7844058.714
17-06-2020 12.15,7405797.857
17-06-2020 12.15,7453365.714
17-06-2020 12.15,7270715
17-06-2020 12.15,7422684.571
17-06-2020 12.15,6767942
17-06-2020 12.15,7338982.429
17-06-2020 12.15,6521620.857
17-06-2020 12.15,6536436
17-06-2020 12.15,7423486
17-06-2020 12.15,6423426.714
17-06-2020 12.15,7412630.143
17-06-2020 12.15,7354089.714
17-06-2020 12.15,7258935.429
17-06-2020 12.15,7284213.286
17-06-2020 12.15,7025858
17-06-2020 12.15,7248493.429
17-06-2020 12.15,6580644.75
17-06-2020 12.15,7360515.857
17-06-2020 12.30,6482994.429
17-06-2020 12.30,6431023.75
17-06-2020 12.30,7234873.714
17-06-2020 12.30,7844352.625
17-06-2020 12.30,7406092.5
17-06-2020 12.30,7453665.125
17-06-2020 12.30,7271016.143
17-06-2020 12.30,7422978.25
17-06-2020 12.30,6768238.375
17-06-2020 12.30,7339279.25
17-06-2020 12.30,6521926.125
17-06-2020 12.30,6536710.857
17-06-2020 12.30,7423778.429
17-06-2020 12.30,6423713.125
17-06-2020 12.30,7412929.625
17-06-2020 12.30,7354388.75
17-06-2020 12.30,7259220.375
17-06-2020 12.30,7284502.875
17-06-2020 12.30,7026154.875
17-06-2020 12.30,7248786.375
17-06-2020 12.30,6580943.143
17-06-2020 12.30,7360799.75
17-06-2020 12.45,6483193.857
17-06-2020 12.45,6431268
17-06-2020 12.45,7235103.714
17-06-2020 12.45,7844585.714
17-06-2020 12.45,7406311.714
17-06-2020 12.45,7453905.286
17-06-2020 12.45,7271250.286
17-06-2020 12.45,7423206.857
17-06-2020 12.45,6768468
17-06-2020 12.45,7339513.143
17-06-2020 12.45,6522174
17-06-2020 12.45,6536909.857
17-06-2020 12.45,7424006.5
17-06-2020 12.45,6423931.429
17-06-2020 12.45,7413155
17-06-2020 12.45,7354622.286
17-06-2020 12.45,7259440.286
17-06-2020 12.45,7284718.429
17-06-2020 12.45,7026371.429
17-06-2020 12.45,7248995.286
17-06-2020 12.45,6581174.75
17-06-2020 12.45,7361016.286
17-06-2020 13.00,6483406.5
17-06-2020 13.00,6431468
17-06-2020 13.00,7235305.75
17-06-2020 13.00,7844788.875
17-06-2020 13.00,7406526
17-06-2020 13.00,7454117.75
17-06-2020 13.00,7271453.25
17-06-2020 13.00,7423417.5
17-06-2020 13.00,6768685.375
17-06-2020 13.00,7339724.375
17-06-2020 13.00,6522377.5
17-06-2020 13.00,6537110.875
17-06-2020 13.00,7424211.429
17-06-2020 13.00,6424144.5
17-06-2020 13.00,7413354.625
17-06-2020 13.00,7354822.75
17-06-2020 13.00,7259648.625
17-06-2020 13.00,7284917.125
17-06-2020 13.00,7026584.75
17-06-2020 13.00,7249204.5
17-06-2020 13.00,6581370.143
17-06-2020 13.00,7361221.375
17-06-2020 13.15,6483591.143
17-06-2020 13.15,6431673.714
17-06-2020 13.15,7235517.571
17-06-2020 13.15,7844989.286
17-06-2020 13.15,7406711
17-06-2020 13.15,7454323
17-06-2020 13.15,7271659.714
17-06-2020 13.15,7423606
17-06-2020 13.15,6768881.571
17-06-2020 13.15,7339916.714
17-06-2020 13.15,6522589.429
17-06-2020 13.15,6537292.571
17-06-2020 13.15,7424385.429
17-06-2020 13.15,6424335.143
17-06-2020 13.15,7413548.857
17-06-2020 13.15,7355010.714
17-06-2020 13.15,7259831.429
17-06-2020 13.15,7285108
17-06-2020 13.15,7026769.857
17-06-2020 13.15,7249385.714
17-06-2020 13.15,6581543
17-06-2020 13.15,7361406.571
17-06-2020 13.30,6483816.125
17-06-2020 13.30,6431917.25
17-06-2020 13.30,7235779
17-06-2020 13.30,7845228.25
17-06-2020 13.30,7406919.75
17-06-2020 13.30,7454574.625
17-06-2020 13.30,7271919.25
17-06-2020 13.30,7423818.125
17-06-2020 13.30,6769102.5
17-06-2020 13.30,7340135.75
17-06-2020 13.30,6522841
17-06-2020 13.30,6537509.5
17-06-2020 13.30,7424603.125
17-06-2020 13.30,6424541
17-06-2020 13.30,7413771.375
17-06-2020 13.30,7355232.125
17-06-2020 13.30,7260039
17-06-2020 13.30,7285327.5
17-06-2020 13.30,7026975.125
17-06-2020 13.30,7249584.75
17-06-2020 13.30,6581756.75
17-06-2020 13.30,7361617
17-06-2020 13.45,6484035
17-06-2020 13.45,6432148.286
17-06-2020 13.45,7236011.857
17-06-2020 13.45,7845450
17-06-2020 13.45,7407154.286
17-06-2020 13.45,7454805.429
17-06-2020 13.45,7272151
17-06-2020 13.45,7424048
17-06-2020 13.45,6769332
17-06-2020 13.45,7340361.143
17-06-2020 13.45,6523074.571
17-06-2020 13.45,6537729
17-06-2020 13.45,7424832.143
17-06-2020 13.45,6424758
17-06-2020 13.45,7414000.857
17-06-2020 13.45,7355465.714
17-06-2020 13.45,7260262.286
17-06-2020 13.45,7285558.571
17-06-2020 13.45,7027196.286
17-06-2020 13.45,7249808.857
17-06-2020 13.45,6581976.571
17-06-2020 13.45,7361844.286
17-06-2020 14.00,6484182.25
17-06-2020 14.00,6432314.75
17-06-2020 14.00,7236169
17-06-2020 14.00,7845609.375
17-06-2020 14.00,7407334.125
17-06-2020 14.00,7454965.25
17-06-2020 14.00,7272301.375
17-06-2020 14.00,7424221.875
17-06-2020 14.00,6769503.375
17-06-2020 14.00,7340533.5
17-06-2020 14.00,6523239.375
17-06-2020 14.00,6537876.625
17-06-2020 14.00,7425011.375
17-06-2020 14.00,6424929
17-06-2020 14.00,7414182.625
17-06-2020 14.00,7355646.5
17-06-2020 14.00,7260445
17-06-2020 14.00,7285746.125
17-06-2020 14.00,7027372.75
17-06-2020 14.00,7249986.5
17-06-2020 14.00,6582150.125
17-06-2020 14.00,7362026.5
17-06-2020 14.15,6484314.429
17-06-2020 14.15,6432462.571
17-06-2020 14.15,7236313.286
17-06-2020 14.15,7845752.571
17-06-2020 14.15,7407486.571
17-06-2020 14.15,7455110.857
17-06-2020 14.15,7272441.143
17-06-2020 14.15,7424368.143
17-06-2020 14.15,6769652.714
17-06-2020 14.15,7340679
17-06-2020 14.15,6523390.714
17-06-2020 14.15,6538008.857
17-06-2020 14.15,7425161.714
17-06-2020 14.15,6425072.429
17-06-2020 14.15,7414332.429
17-06-2020 14.15,7355795.143
17-06-2020 14.15,7260594.857
17-06-2020 14.15,7285902.286
17-06-2020 14.15,7027521.429
17-06-2020 14.15,7250134.571
17-06-2020 14.15,6582295.571
17-06-2020 14.15,7362181.143
17-06-2020 14.30,6484482.625
17-06-2020 14.30,6432652.125
17-06-2020 14.30,7236505
17-06-2020 14.30,7845936.625
17-06-2020 14.30,7407673.5
17-06-2020 14.30,7455301.125
17-06-2020 14.30,7272625
17-06-2020 14.30,7424551.625
17-06-2020 14.30,6769839.125
17-06-2020 14.30,7340863
17-06-2020 14.30,6523584.25
17-06-2020 14.30,6538178.625
17-06-2020 14.30,7425350.375
17-06-2020 14.30,6425248.75
17-06-2020 14.30,7414524.625
17-06-2020 14.30,7355988
17-06-2020 14.30,7260781
17-06-2020 14.30,7286095.375
17-06-2020 14.30,7027705
17-06-2020 14.30,7250313.875
17-06-2020 14.30,6582480.625
17-06-2020 14.30,7362367.875
17-06-2020 14.45,6484667.571
17-06-2020 14.45,6432864.143
17-06-2020 14.45,7236713.286
17-06-2020 14.45,7846136.429
17-06-2020 14.45,7407887
17-06-2020 14.45,7455505.143
17-06-2020 14.45,7272831.429
17-06-2020 14.45,7424756
17-06-2020 14.45,6770040.857
17-06-2020 14.45,7341067.143
17-06-2020 14.45,6523793.143
17-06-2020 14.45,6538364.286
17-06-2020 14.45,7425564.857
17-06-2020 14.45,6425446.714
17-06-2020 14.45,7414739.143
17-06-2020 14.45,7356202.286
17-06-2020 14.45,7260992.143
17-06-2020 14.45,7286310.857
17-06-2020 14.45,7027914.571
17-06-2020 14.45,7250523.286
17-06-2020 14.45,6582690.429
17-06-2020 14.45,7362581.571
17-06-2020 15.00,6484807.5
17-06-2020 15.00,6433005.286
17-06-2020 15.00,7236866.75
17-06-2020 15.00,7846274.857
17-06-2020 15.00,7408037.25
17-06-2020 15.00,7455647.857
17-06-2020 15.00,7272982.125
17-06-2020 15.00,7424895.286
17-06-2020 15.00,6770190
17-06-2020 15.00,7341210.571
17-06-2020 15.00,6523937.286
17-06-2020 15.00,6538502.875
17-06-2020 15.00,7425716.25
17-06-2020 15.00,6425593.125
17-06-2020 15.00,7414891.125
17-06-2020 15.00,7356352.25
17-06-2020 15.00,7261140.25
17-06-2020 15.00,7286458.5
17-06-2020 15.00,7028061.75
17-06-2020 15.00,7250667.875
17-06-2020 15.00,6582836.75
17-06-2020 15.00,7362730.75
17-06-2020 15.15,6484884
17-06-2020 15.15,6433086.125
17-06-2020 15.15,7236947.143
17-06-2020 15.15,7846355.5
17-06-2020 15.15,7408120.143
17-06-2020 15.15,7455730.5
17-06-2020 15.15,7273058.857
17-06-2020 15.15,7424978.25
17-06-2020 15.15,6770271
17-06-2020 15.15,7341290.375
17-06-2020 15.15,6524019.25
17-06-2020 15.15,6538577
17-06-2020 15.15,7425799.143
17-06-2020 15.15,6425675.429
17-06-2020 15.15,7414971.286
17-06-2020 15.15,7356432.286
17-06-2020 15.15,7261220.857
17-06-2020 15.15,7286540.143
17-06-2020 15.15,7028142.714
17-06-2020 15.15,7250749.286
17-06-2020 15.15,6582914.571
17-06-2020 15.15,7362812.286
17-06-2020 15.30,6484907.125
17-06-2020 15.30,6433111
17-06-2020 15.30,7236971.5
17-06-2020 15.30,7846380.857
17-06-2020 15.30,7408142.571
17-06-2020 15.30,7455757.286
17-06-2020 15.30,7273083.25
17-06-2020 15.30,7425003.286
17-06-2020 15.30,6770295.25
17-06-2020 15.30,7341314.857
17-06-2020 15.30,6524045.429
17-06-2020 15.30,6538599.625
17-06-2020 15.30,7425823
17-06-2020 15.30,6425698.75
17-06-2020 15.30,7414994
17-06-2020 15.30,7356455.625
17-06-2020 15.30,7261242.857
17-06-2020 15.30,7286563.5
17-06-2020 15.30,7028166.625
17-06-2020 15.30,7250772.75
17-06-2020 15.30,6582937.375
17-06-2020 15.30,7362836.25
